Serial_Num,Season,Name,ISO_time,Latitude_for_mapping,Longitude_for_mapping
2005217N13327,2005,IRENE,2005/8/8 18:00,22.4,-50.9
2005217N13327,2005,IRENE,2005/8/9 0:00,22.5,-52
2005217N13327,2005,IRENE,2005/8/9 6:00,22.4,-52.9
2005217N13327,2005,IRENE,2005/8/9 12:00,22.4,-53.7
2005217N13327,2005,IRENE,2005/8/9 18:00,22.4,-54.8
2005217N13327,2005,IRENE,2005/8/10 0:00,22.4,-55.7
2005217N13327,2005,IRENE,2005/8/10 6:00,22.3,-56.5
2005217N13327,2005,IRENE,2005/8/10 12:00,22.4,-57.2
2005217N13327,2005,IRENE,2005/8/10 18:00,22.8,-58.1
2005217N13327,2005,IRENE,2005/8/11 0:00,23.3,-59.3
2005217N13327,2005,IRENE,2005/8/11 6:00,23.9,-60.4
2005217N13327,2005,IRENE,2005/8/11 12:00,24.7,-61.7
2005217N13327,2005,IRENE,2005/8/11 18:00,25.4,-62.9
2005217N13327,2005,IRENE,2005/8/12 0:00,26.3,-63.8
2005217N13327,2005,IRENE,2005/8/12 6:00,27.2,-65.1
2005217N13327,2005,IRENE,2005/8/12 12:00,27.9,-66.3
2005217N13327,2005,IRENE,2005/8/12 18:00,28.4,-67.1
2005217N13327,2005,IRENE,2005/8/13 0:00,28.9,-67.7
2005217N13327,2005,IRENE,2005/8/13 6:00,29.6,-68.2
2005217N13327,2005,IRENE,2005/8/13 12:00,30,-69
2005217N13327,2005,IRENE,2005/8/13 18:00,30.8,-69.4
2005217N13327,2005,IRENE,2005/8/14 0:00,31.6,-69.9
2005217N13327,2005,IRENE,2005/8/14 6:00,32.1,-70.2
2005217N13327,2005,IRENE,2005/8/14 12:00,33.1,-70.1
2005217N13327,2005,IRENE,2005/8/14 18:00,34,-70
2005217N13327,2005,IRENE,2005/8/15 0:00,34.9,-69.5
2005217N13327,2005,IRENE,2005/8/15 6:00,35.7,-68.7
2005217N13327,2005,IRENE,2005/8/15 12:00,36.3,-67.7
2005217N13327,2005,IRENE,2005/8/15 18:00,36.5,-66.5
2005217N13327,2005,IRENE,2005/8/16 0:00,36.6,-65.1
2005217N13327,2005,IRENE,2005/8/16 6:00,36.6,-64
2005217N13327,2005,IRENE,2005/8/16 12:00,36.6,-63
2005217N13327,2005,IRENE,2005/8/16 18:00,36.5,-62
2005217N13327,2005,IRENE,2005/8/17 0:00,36.5,-61.3
2005217N13327,2005,IRENE,2005/8/17 6:00,36.5,-60.6
2005217N13327,2005,IRENE,2005/8/17 12:00,36.9,-59.1
2005217N13327,2005,IRENE,2005/8/17 18:00,37.6,-57.3
2005217N13327,2005,IRENE,2005/8/18 0:00,38.6,-55
2005217N13327,2005,IRENE,2005/8/18 6:00,40.3,-52.3
2005217N13327,2005,IRENE,2005/8/18 12:00,43.3,-48.9
2005226N13316,2005,TEN,2005/8/13 12:00,13.3,-43.6
2005226N13316,2005,TEN,2005/8/13 18:00,13.8,-44.7
2005226N13316,2005,TEN,2005/8/14 0:00,13.8,-45.7
2005226N13316,2005,TEN,2005/8/14 6:00,13.4,-46
2005226N13316,2005,TEN,2005/8/14 12:00,13.5,-46.4
2005226N13316,2005,TEN,2005/8/14 18:00,13.9,-46.7
2005226N13316,2005,TEN,2005/8/15 0:00,14.4,-47.4
2005226N13316,2005,TEN,2005/8/15 6:00,14.5,-48.4
2005226N13316,2005,TEN,2005/8/15 12:00,14.6,-49.3
2005226N13316,2005,TEN,2005/8/15 18:00,14.8,-49.9
2005226N13316,2005,TEN,2005/8/16 0:00,15.1,-50.4
2005226N13316,2005,TEN,2005/8/16 6:00,15.5,-51.1
2005226N13316,2005,TEN,2005/8/16 12:00,16,-52
2005226N13316,2005,TEN,2005/8/16 18:00,16.1,-53.2
2005226N13316,2005,TEN,2005/8/17 0:00,16.1,-54.1
2005226N13316,2005,TEN,2005/8/17 6:00,16.1,-54.9
2005226N13316,2005,TEN,2005/8/17 12:00,16.7,-55.6
2005226N13316,2005,TEN,2005/8/17 18:00,17.1,-56.6
2005226N13316,2005,TEN,2005/8/18 0:00,17.3,-57.7
2005226N13316,2005,TEN,2005/8/18 6:00,17.6,-58.9
2005226N13316,2005,TEN,2005/8/18 12:00,18,-60.1
2005235N19266,2005,JOSE,2005/8/22 12:00,19.4,-94.5
2005235N19266,2005,JOSE,2005/8/22 18:00,19.6,-95
2005235N19266,2005,JOSE,2005/8/23 0:00,19.7,-95.7
2005235N19266,2005,JOSE,2005/8/23 3:30,19.7,-96.4
2005235N19266,2005,JOSE,2005/8/23 6:00,19.7,-96.7
2005235N19266,2005,JOSE,2005/8/23 12:00,19.7,-97.7
2005236N23285,2005,KATRINA,2005/8/23 18:00,23.1,-75.1
2005236N23285,2005,KATRINA,2005/8/24 0:00,23.4,-75.7
2005236N23285,2005,KATRINA,2005/8/24 6:00,23.8,-76.2
2005236N23285,2005,KATRINA,2005/8/24 12:00,24.5,-76.5
2005236N23285,2005,KATRINA,2005/8/24 18:00,25.4,-76.9
2005236N23285,2005,KATRINA,2005/8/25 0:00,26,-77.7
2005236N23285,2005,KATRINA,2005/8/25 6:00,26.1,-78.4
2005236N23285,2005,KATRINA,2005/8/25 12:00,26.2,-79
2005236N23285,2005,KATRINA,2005/8/25 18:00,26.2,-79.6
2005236N23285,2005,KATRINA,2005/8/25 22:30,26,-80.1
2005236N23285,2005,KATRINA,2005/8/26 0:00,25.9,-80.3
2005236N23285,2005,KATRINA,2005/8/26 6:00,25.4,-81.3
2005236N23285,2005,KATRINA,2005/8/26 12:00,25.1,-82
2005236N23285,2005,KATRINA,2005/8/26 18:00,24.9,-82.6
2005236N23285,2005,KATRINA,2005/8/27 0:00,24.6,-83.3
2005236N23285,2005,KATRINA,2005/8/27 6:00,24.4,-84
2005236N23285,2005,KATRINA,2005/8/27 12:00,24.4,-84.7
2005236N23285,2005,KATRINA,2005/8/27 18:00,24.5,-85.3
2005236N23285,2005,KATRINA,2005/8/28 0:00,24.8,-85.9
2005236N23285,2005,KATRINA,2005/8/28 6:00,25.2,-86.7
2005236N23285,2005,KATRINA,2005/8/28 12:00,25.7,-87.7
2005236N23285,2005,KATRINA,2005/8/28 18:00,26.3,-88.6
2005236N23285,2005,KATRINA,2005/8/29 0:00,27.2,-89.2
2005236N23285,2005,KATRINA,2005/8/29 6:00,28.2,-89.6
2005236N23285,2005,KATRINA,2005/8/29 11:10,29.3,-89.6
2005236N23285,2005,KATRINA,2005/8/29 12:00,29.5,-89.6
2005236N23285,2005,KATRINA,2005/8/29 14:45,30.2,-89.6
2005236N23285,2005,KATRINA,2005/8/29 18:00,31.1,-89.6
2005236N23285,2005,KATRINA,2005/8/30 0:00,32.6,-89.1
2005236N23285,2005,KATRINA,2005/8/30 6:00,34.1,-88.6
2005236N23285,2005,KATRINA,2005/8/30 12:00,35.6,-88
2005236N23285,2005,KATRINA,2005/8/30 18:00,37,-87
2005236N23285,2005,KATRINA,2005/8/31 0:00,38.6,-85.3
2005236N23285,2005,KATRINA,2005/8/31 6:00,40.1,-82.9
2005241N14315,2005,LEE,2005/8/28 12:00,14,-45.1
2005241N14315,2005,LEE,2005/8/28 18:00,14.9,-46.4
2005241N14315,2005,LEE,2005/8/29 0:00,15.7,-47.6
2005241N14315,2005,LEE,2005/8/29 6:00,17,-48.9
2005241N14315,2005,LEE,2005/8/29 12:00,17.7,-50.6
2005241N14315,2005,LEE,2005/8/29 18:00,18.5,-52.5
2005241N14315,2005,LEE,2005/8/30 0:00,20.5,-53.2
2005241N14315,2005,LEE,2005/8/30 6:00,22.1,-53.6
2005241N14315,2005,LEE,2005/8/30 12:00,24.2,-54.2
2005241N14315,2005,LEE,2005/8/30 18:00,25.5,-53.6
2005241N14315,2005,LEE,2005/8/31 0:00,26.9,-52.7
2005241N14315,2005,LEE,2005/8/31 6:00,28,-51.6
2005241N14315,2005,LEE,2005/8/31 12:00,29,-50.4
2005241N14315,2005,LEE,2005/8/31 18:00,30.1,-50.1
2005241N14315,2005,LEE,2005/9/1 0:00,31.1,-50.3
2005241N14315,2005,LEE,2005/9/1 6:00,31.9,-51.2
2005241N14315,2005,LEE,2005/9/1 12:00,31.9,-51.4
2005241N14315,2005,LEE,2005/9/1 18:00,32.3,-51.5
2005241N14315,2005,LEE,2005/9/2 0:00,32.4,-52
2005241N14315,2005,LEE,2005/9/2 6:00,32.6,-52.3
2005241N14315,2005,LEE,2005/9/2 12:00,33.2,-52.3
2005241N14315,2005,LEE,2005/9/2 18:00,33.9,-52.7
2005241N14315,2005,LEE,2005/9/3 0:00,34.7,-53.2
2005241N14315,2005,LEE,2005/9/3 6:00,35.5,-53.9
2005241N14315,2005,LEE,2005/9/3 12:00,36.6,-54.2
2005241N14315,2005,LEE,2005/9/3 18:00,37.4,-53.9
2005245N19315,2005,MARIA,2005/9/1 12:00,18.8,-45.5
2005245N19315,2005,MARIA,2005/9/1 18:00,19.3,-46.2
2005245N19315,2005,MARIA,2005/9/2 0:00,19.9,-47.2
2005245N19315,2005,MARIA,2005/9/2 6:00,20.5,-48.3
2005245N19315,2005,MARIA,2005/9/2 12:00,21.1,-49.4
2005245N19315,2005,MARIA,2005/9/2 18:00,21.5,-50.2
2005245N19315,2005,MARIA,2005/9/3 0:00,22,-51
2005245N19315,2005,MARIA,2005/9/3 6:00,23,-52
2005245N19315,2005,MARIA,2005/9/3 12:00,24.4,-53.1
2005245N19315,2005,MARIA,2005/9/3 18:00,25.5,-54
2005245N19315,2005,MARIA,2005/9/4 0:00,26.5,-54.6
2005245N19315,2005,MARIA,2005/9/4 6:00,27.5,-55.1
2005245N19315,2005,MARIA,2005/9/4 12:00,28.6,-55.5
2005245N19315,2005,MARIA,2005/9/4 18:00,29.6,-56
2005245N19315,2005,MARIA,2005/9/5 0:00,30.2,-56.5
2005245N19315,2005,MARIA,2005/9/5 6:00,30.9,-56.8
2005245N19315,2005,MARIA,2005/9/5 12:00,31.5,-56.8
2005245N19315,2005,MARIA,2005/9/5 18:00,32.1,-56.7
2005245N19315,2005,MARIA,2005/9/6 0:00,32.6,-56.6
2005245N19315,2005,MARIA,2005/9/6 6:00,33,-56.5
2005245N19315,2005,MARIA,2005/9/6 12:00,33.5,-56
2005245N19315,2005,MARIA,2005/9/6 18:00,33.9,-55.4
2005245N19315,2005,MARIA,2005/9/7 0:00,34.4,-54.6
2005245N19315,2005,MARIA,2005/9/7 6:00,34.8,-53.3
2005245N19315,2005,MARIA,2005/9/7 12:00,35.6,-51.8
2005245N19315,2005,MARIA,2005/9/7 18:00,36.5,-50.8
2005245N19315,2005,MARIA,2005/9/8 0:00,37.2,-49.9
2005245N19315,2005,MARIA,2005/9/8 6:00,37.9,-49
2005245N19315,2005,MARIA,2005/9/8 12:00,38.7,-48
2005245N19315,2005,MARIA,2005/9/8 18:00,39.1,-47.2
2005245N19315,2005,MARIA,2005/9/9 0:00,39.4,-46.4
2005245N19315,2005,MARIA,2005/9/9 6:00,39.8,-44.9
2005245N19315,2005,MARIA,2005/9/9 12:00,40.4,-43.4
2005245N19315,2005,MARIA,2005/9/9 18:00,41.1,-42.1
2005245N19315,2005,MARIA,2005/9/10 0:00,41.9,-40.6
2005245N19315,2005,MARIA,2005/9/10 6:00,42.9,-39.2
2005245N19315,2005,MARIA,2005/9/10 12:00,44.5,-37.7
2005245N19315,2005,MARIA,2005/9/10 18:00,46,-36.3
2005245N19315,2005,MARIA,2005/9/11 0:00,48,-35
2005245N19315,2005,MARIA,2005/9/11 6:00,50,-34
2005245N19315,2005,MARIA,2005/9/11 12:00,52,-32.9
2005245N19315,2005,MARIA,2005/9/11 18:00,54,-32
2005245N19315,2005,MARIA,2005/9/12 0:00,55.5,-31
2005245N19315,2005,MARIA,2005/9/12 6:00,57,-29
2005245N19315,2005,MARIA,2005/9/12 12:00,58.5,-26
2005245N19315,2005,MARIA,2005/9/12 18:00,61,-23
2005245N19315,2005,MARIA,2005/9/13 0:00,62,-21
2005245N19315,2005,MARIA,2005/9/13 6:00,62.9,-19
2005245N19315,2005,MARIA,2005/9/13 12:00,63.5,-16
2005245N19315,2005,MARIA,2005/9/13 18:00,63,-10
2005245N19315,2005,MARIA,2005/9/14 0:00,63,0
2005249N26281,2005,OPHELIA,2005/9/6 6:00,25.8,-78.6
2005249N26281,2005,OPHELIA,2005/9/6 12:00,26.3,-78.3
2005249N26281,2005,OPHELIA,2005/9/6 16:00,26.6,-78.3
2005249N26281,2005,OPHELIA,2005/9/6 18:00,26.8,-78.3
2005249N26281,2005,OPHELIA,2005/9/7 0:00,27.4,-78.5
2005249N26281,2005,OPHELIA,2005/9/7 6:00,27.9,-78.8
2005249N26281,2005,OPHELIA,2005/9/7 12:00,28.7,-79.2
2005249N26281,2005,OPHELIA,2005/9/7 18:00,28.8,-79.3
2005249N26281,2005,OPHELIA,2005/9/8 0:00,28.8,-79.3
2005249N26281,2005,OPHELIA,2005/9/8 6:00,28.7,-79.6
2005249N26281,2005,OPHELIA,2005/9/8 12:00,28.6,-79.6
2005249N26281,2005,OPHELIA,2005/9/8 18:00,28.6,-79.5
2005249N26281,2005,OPHELIA,2005/9/9 0:00,28.6,-79.3
2005249N26281,2005,OPHELIA,2005/9/9 6:00,28.9,-79.3
2005249N26281,2005,OPHELIA,2005/9/9 12:00,29.3,-79.1
2005249N26281,2005,OPHELIA,2005/9/9 18:00,29.8,-78.5
2005249N26281,2005,OPHELIA,2005/9/10 0:00,30.2,-77.5
2005249N26281,2005,OPHELIA,2005/9/10 6:00,30.9,-76.9
2005249N26281,2005,OPHELIA,2005/9/10 12:00,31.5,-76.6
2005249N26281,2005,OPHELIA,2005/9/10 18:00,31.7,-76.2
2005249N26281,2005,OPHELIA,2005/9/11 0:00,31.8,-75.9
2005249N26281,2005,OPHELIA,2005/9/11 6:00,31.7,-75.9
2005249N26281,2005,OPHELIA,2005/9/11 12:00,31.6,-75.7
2005249N26281,2005,OPHELIA,2005/9/11 18:00,31.4,-75.9
2005249N26281,2005,OPHELIA,2005/9/12 0:00,31.2,-76.2
2005249N26281,2005,OPHELIA,2005/9/12 6:00,31.2,-76.6
2005249N26281,2005,OPHELIA,2005/9/12 12:00,31.5,-76.9
2005249N26281,2005,OPHELIA,2005/9/12 18:00,31.7,-77.3
2005249N26281,2005,OPHELIA,2005/9/13 0:00,31.8,-77.7
2005249N26281,2005,OPHELIA,2005/9/13 6:00,31.9,-77.9
2005249N26281,2005,OPHELIA,2005/9/13 12:00,32.1,-78
2005249N26281,2005,OPHELIA,2005/9/13 18:00,32.3,-78.1
2005249N26281,2005,OPHELIA,2005/9/14 0:00,32.6,-78.1
2005249N26281,2005,OPHELIA,2005/9/14 6:00,32.9,-78
2005249N26281,2005,OPHELIA,2005/9/14 12:00,33.4,-77.7
2005249N26281,2005,OPHELIA,2005/9/14 18:00,33.9,-77.5
2005249N26281,2005,OPHELIA,2005/9/15 0:00,34.2,-76.9
2005249N26281,2005,OPHELIA,2005/9/15 6:00,34.5,-76.3
2005249N26281,2005,OPHELIA,2005/9/15 12:00,34.7,-75.8
2005249N26281,2005,OPHELIA,2005/9/15 18:00,34.7,-75.6
2005249N26281,2005,OPHELIA,2005/9/16 0:00,34.6,-75.1
2005249N26281,2005,OPHELIA,2005/9/16 6:00,34.7,-74.8
2005249N26281,2005,OPHELIA,2005/9/16 12:00,35.4,-74.4
2005249N26281,2005,OPHELIA,2005/9/16 18:00,36.4,-73.6
2005249N26281,2005,OPHELIA,2005/9/17 0:00,37.3,-72.7
2005249N26281,2005,OPHELIA,2005/9/17 6:00,38.7,-71.4
2005249N26281,2005,OPHELIA,2005/9/17 12:00,40,-69.7
2005249N26281,2005,OPHELIA,2005/9/17 18:00,41.6,-67.3
2005249N26281,2005,OPHELIA,2005/9/18 0:00,43.2,-64.9
2005249N26281,2005,OPHELIA,2005/9/18 6:00,44.8,-62.6
2005249N26281,2005,OPHELIA,2005/9/18 12:00,46.2,-59.9
2005249N26281,2005,OPHELIA,2005/9/18 18:00,47.4,-56.2
2005249N26281,2005,OPHELIA,2005/9/19 0:00,48.4,-52.3
2005249N26281,2005,OPHELIA,2005/9/19 6:00,49,-48.8
2005249N26281,2005,OPHELIA,2005/9/19 12:00,49.5,-45.7
2005249N26281,2005,OPHELIA,2005/9/19 18:00,50,-42.1
2005249N26281,2005,OPHELIA,2005/9/20 0:00,50.9,-38.5
2005249N26281,2005,OPHELIA,2005/9/20 6:00,51.5,-34.7
2005249N26281,2005,OPHELIA,2005/9/20 12:00,52.2,-30.5
2005249N26281,2005,OPHELIA,2005/9/20 18:00,52.8,-26.5
2005249N26281,2005,OPHELIA,2005/9/21 0:00,53.8,-22
2005249N26281,2005,OPHELIA,2005/9/21 6:00,55.3,-17.7
2005249N26281,2005,OPHELIA,2005/9/21 12:00,57.6,-14.6
2005249N26281,2005,OPHELIA,2005/9/21 18:00,59.8,-11.9
2005249N26281,2005,OPHELIA,2005/9/22 0:00,61.7,-8.4
2005249N26281,2005,OPHELIA,2005/9/22 6:00,63.6,-4.5
2005249N26281,2005,OPHELIA,2005/9/22 12:00,65.6,-1
2005249N26281,2005,OPHELIA,2005/9/22 18:00,67.5,1.9
2005249N26281,2005,OPHELIA,2005/9/23 0:00,68.8,6.6
2005249N28293,2005,NATE,2005/9/5 18:00,28.4,-67
2005249N28293,2005,NATE,2005/9/6 0:00,28.4,-66.6
2005249N28293,2005,NATE,2005/9/6 6:00,28.5,-66.5
2005249N28293,2005,NATE,2005/9/6 12:00,28.5,-66.5
2005249N28293,2005,NATE,2005/9/6 18:00,28.6,-66.4
2005249N28293,2005,NATE,2005/9/7 0:00,28.7,-66.3
2005249N28293,2005,NATE,2005/9/7 6:00,28.7,-66.3
2005249N28293,2005,NATE,2005/9/7 12:00,28.9,-66.2
2005249N28293,2005,NATE,2005/9/7 18:00,29.3,-66
2005249N28293,2005,NATE,2005/9/8 0:00,29.6,-65.7
2005249N28293,2005,NATE,2005/9/8 6:00,30,-65
2005249N28293,2005,NATE,2005/9/8 12:00,30.5,-63.8
2005249N28293,2005,NATE,2005/9/8 18:00,31.4,-62.7
2005249N28293,2005,NATE,2005/9/9 0:00,32.6,-61.1
2005249N28293,2005,NATE,2005/9/9 6:00,33.4,-59.1
2005249N28293,2005,NATE,2005/9/9 12:00,34,-55.8
2005249N28293,2005,NATE,2005/9/9 18:00,34.5,-53.4
2005249N28293,2005,NATE,2005/9/10 0:00,34.7,-50.8
2005249N28293,2005,NATE,2005/9/10 6:00,34.6,-49
2005249N28293,2005,NATE,2005/9/10 12:00,34.5,-45.9
2005249N28293,2005,NATE,2005/9/10 18:00,34.9,-44.1
2005249N28293,2005,NATE,2005/9/11 0:00,35.2,-42.1
2005249N28293,2005,NATE,2005/9/11 6:00,36,-40.6
2005249N28293,2005,NATE,2005/9/11 12:00,37.4,-38.3
2005249N28293,2005,NATE,2005/9/11 18:00,39.2,-35.6
2005249N28293,2005,NATE,2005/9/12 0:00,41.6,-33.3
2005249N28293,2005,NATE,2005/9/12 6:00,43.5,-32
2005249N28293,2005,NATE,2005/9/12 12:00,44,-28.1
2005249N28293,2005,NATE,2005/9/12 18:00,46,-25
2005261N13306,2005,PHILIPPE,2005/9/17 12:00,13.3,-54.5
2005261N13306,2005,PHILIPPE,2005/9/17 18:00,13.5,-54.9
2005261N13306,2005,PHILIPPE,2005/9/18 0:00,13.9,-55.1
2005261N13306,2005,PHILIPPE,2005/9/18 6:00,14.4,-55.3
2005261N13306,2005,PHILIPPE,2005/9/18 12:00,14.9,-55.5
2005261N13306,2005,PHILIPPE,2005/9/18 18:00,15.6,-55.7
2005261N13306,2005,PHILIPPE,2005/9/19 0:00,16.2,-55.8
2005261N13306,2005,PHILIPPE,2005/9/19 6:00,16.7,-55.9
2005261N13306,2005,PHILIPPE,2005/9/19 12:00,17.2,-56.2
2005261N13306,2005,PHILIPPE,2005/9/19 18:00,17.5,-56.4
2005261N13306,2005,PHILIPPE,2005/9/20 0:00,17.7,-56.6
2005261N13306,2005,PHILIPPE,2005/9/20 6:00,17.9,-56.8
2005261N13306,2005,PHILIPPE,2005/9/20 12:00,18.1,-57
2005261N13306,2005,PHILIPPE,2005/9/20 18:00,18.5,-57.2
2005261N13306,2005,PHILIPPE,2005/9/21 0:00,18.9,-57.2
2005261N13306,2005,PHILIPPE,2005/9/21 6:00,19.4,-57.1
2005261N13306,2005,PHILIPPE,2005/9/21 12:00,19.9,-57
2005261N13306,2005,PHILIPPE,2005/9/21 18:00,20.8,-56.9
2005261N13306,2005,PHILIPPE,2005/9/22 0:00,22.4,-56.7
2005261N13306,2005,PHILIPPE,2005/9/22 6:00,23.8,-56.8
2005261N13306,2005,PHILIPPE,2005/9/22 12:00,25.2,-57.2
2005261N13306,2005,PHILIPPE,2005/9/22 18:00,26.7,-57.6
2005261N13306,2005,PHILIPPE,2005/9/23 0:00,28.3,-58.2
2005261N13306,2005,PHILIPPE,2005/9/23 6:00,30.2,-60.1
2005261N13306,2005,PHILIPPE,2005/9/23 12:00,30.5,-62.2
2005261N13306,2005,PHILIPPE,2005/9/23 18:00,30.2,-63.7
2005261N13306,2005,PHILIPPE,2005/9/24 0:00,29.2,-63.8
2005261N13306,2005,PHILIPPE,2005/9/24 6:00,28.6,-62.8
2005261N21290,2005,RITA,2005/9/18 0:00,21.3,-69.9
2005261N21290,2005,RITA,2005/9/18 6:00,21.6,-70.7
2005261N21290,2005,RITA,2005/9/18 12:00,21.9,-71.5
2005261N21290,2005,RITA,2005/9/18 18:00,22.2,-72.3
2005261N21290,2005,RITA,2005/9/19 0:00,22.4,-73
2005261N21290,2005,RITA,2005/9/19 6:00,22.6,-73.8
2005261N21290,2005,RITA,2005/9/19 12:00,22.8,-74.7
2005261N21290,2005,RITA,2005/9/19 18:00,23.1,-75.9
2005261N21290,2005,RITA,2005/9/20 0:00,23.3,-77.2
2005261N21290,2005,RITA,2005/9/20 6:00,23.5,-78.8
2005261N21290,2005,RITA,2005/9/20 12:00,23.7,-80.3
2005261N21290,2005,RITA,2005/9/20 18:00,23.9,-81.6
2005261N21290,2005,RITA,2005/9/21 0:00,24.1,-82.7
2005261N21290,2005,RITA,2005/9/21 6:00,24.2,-84
2005261N21290,2005,RITA,2005/9/21 12:00,24.2,-85.2
2005261N21290,2005,RITA,2005/9/21 18:00,24.3,-86.2
2005261N21290,2005,RITA,2005/9/22 0:00,24.5,-86.9
2005261N21290,2005,RITA,2005/9/22 3:00,24.7,-87.3
2005261N21290,2005,RITA,2005/9/22 6:00,24.8,-87.6
2005261N21290,2005,RITA,2005/9/22 12:00,25.2,-88.3
2005261N21290,2005,RITA,2005/9/22 18:00,25.6,-89.1
2005261N21290,2005,RITA,2005/9/23 0:00,26,-89.9
2005261N21290,2005,RITA,2005/9/23 6:00,26.5,-90.7
2005261N21290,2005,RITA,2005/9/23 12:00,27.1,-91.5
2005261N21290,2005,RITA,2005/9/23 18:00,27.8,-92.3
2005261N21290,2005,RITA,2005/9/24 0:00,28.6,-93
2005261N21290,2005,RITA,2005/9/24 6:00,29.4,-93.6
2005261N21290,2005,RITA,2005/9/24 7:40,29.7,-93.7
2005261N21290,2005,RITA,2005/9/24 12:00,30.5,-94.1
2005261N21290,2005,RITA,2005/9/24 18:00,31.6,-94.1
2005261N21290,2005,RITA,2005/9/25 0:00,32.7,-94
2005261N21290,2005,RITA,2005/9/25 6:00,33.7,-93.6
2005261N21290,2005,RITA,2005/9/25 12:00,34.7,-92.5
2005261N21290,2005,RITA,2005/9/25 18:00,35.8,-91.4
2005261N21290,2005,RITA,2005/9/26 0:00,37,-90.1
2005261N21290,2005,RITA,2005/9/26 6:00,39.5,-88
2005274N12327,2005,NINETEEN,2005/9/30 12:00,11.8,-32.7
2005274N12327,2005,NINETEEN,2005/9/30 18:00,12.2,-33
2005274N12327,2005,NINETEEN,2005/10/1 0:00,12.7,-33.3
2005274N12327,2005,NINETEEN,2005/10/1 6:00,13.3,-33.5
2005274N12327,2005,NINETEEN,2005/10/1 12:00,13.8,-33.7
2005274N12327,2005,NINETEEN,2005/10/1 18:00,14.4,-33.9
2005274N12327,2005,NINETEEN,2005/10/2 0:00,15,-33.8
2005274N12327,2005,NINETEEN,2005/10/2 6:00,15.7,-34.3
2005274N12327,2005,NINETEEN,2005/10/2 12:00,16.6,-35.3
2005275N19274,2005,STAN,2005/10/1 12:00,18.9,-85.6
2005275N19274,2005,STAN,2005/10/1 18:00,19.1,-86.2
2005275N19274,2005,STAN,2005/10/2 0:00,19.3,-86.7
2005275N19274,2005,STAN,2005/10/2 6:00,19.5,-87.2
2005275N19274,2005,STAN,2005/10/2 10:00,19.6,-87.5
2005275N19274,2005,STAN,2005/10/2 12:00,19.8,-87.9
2005275N19274,2005,STAN,2005/10/2 18:00,20.3,-88.8
2005275N19274,2005,STAN,2005/10/3 0:00,20.5,-89.8
2005275N19274,2005,STAN,2005/10/3 6:00,20.5,-91
2005275N19274,2005,STAN,2005/10/3 12:00,20.3,-91.7
2005275N19274,2005,STAN,2005/10/3 18:00,20.1,-92.2
2005275N19274,2005,STAN,2005/10/4 0:00,19.8,-93.2
2005275N19274,2005,STAN,2005/10/4 6:00,19.2,-94.1
2005275N19274,2005,STAN,2005/10/4 12:00,18.6,-94.9
2005275N19274,2005,STAN,2005/10/4 18:00,17.9,-95.6
2005275N19274,2005,STAN,2005/10/5 0:00,17.2,-96.4
2005275N19274,2005,STAN,2005/10/5 6:00,16.9,-97
2005277N34328,2005,UNNAMED,2005/10/4 0:00,33.8,-31.8
2005277N34328,2005,UNNAMED,2005/10/4 6:00,34.8,-30.2
2005277N34328,2005,UNNAMED,2005/10/4 12:00,35.9,-28.5
2005277N34328,2005,UNNAMED,2005/10/4 18:00,37.1,-26.7
2005277N34328,2005,UNNAMED,2005/10/5 0:00,38.8,-25
2005277N34328,2005,UNNAMED,2005/10/5 6:00,41,-23.3
2005277N34328,2005,UNNAMED,2005/10/5 12:00,43.6,-23
2005278N27280,2005,TAMMY,2005/10/5 6:00,27.3,-79.7
2005278N27280,2005,TAMMY,2005/10/5 12:00,28.3,-80.2
2005278N27280,2005,TAMMY,2005/10/5 18:00,29.5,-80.9
2005278N27280,2005,TAMMY,2005/10/5 23:00,30.4,-81.4
2005278N27280,2005,TAMMY,2005/10/6 0:00,30.5,-81.6
2005278N27280,2005,TAMMY,2005/10/6 6:00,31.3,-82.8
2005278N27280,2005,TAMMY,2005/10/6 12:00,31.8,-84.6
2005278N27280,2005,TAMMY,2005/10/6 18:00,31.2,-85.8
2005278N27280,2005,TAMMY,2005/10/7 0:00,30.3,-85.6
2005281N26303,2005,TWENTY-TWO,2005/10/8 6:00,26.1,-57.4
2005281N26303,2005,TWENTY-TWO,2005/10/8 12:00,27.7,-58.5
2005281N26303,2005,TWENTY-TWO,2005/10/8 18:00,28.8,-60.1
2005281N26303,2005,TWENTY-TWO,2005/10/9 0:00,29.3,-62
2005281N26303,2005,TWENTY-TWO,2005/10/9 6:00,29.3,-63.3
2005281N26303,2005,TWENTY-TWO,2005/10/9 12:00,29.5,-64.5
2005281N26303,2005,TWENTY-TWO,2005/10/9 18:00,30,-65.2
2005281N26303,2005,TWENTY-TWO,2005/10/10 0:00,30.7,-66
2005281N26303,2005,TWENTY-TWO,2005/10/10 6:00,31.6,-67.5
2005281N26303,2005,TWENTY-TWO,2005/10/10 12:00,32.5,-68.9
2005281N26303,2005,TWENTY-TWO,2005/10/10 18:00,33.5,-70
2005281N26303,2005,TWENTY-TWO,2005/10/11 0:00,34.3,-71
2005281N26303,2005,TWENTY-TWO,2005/10/11 6:00,35.5,-71.7
2005281N26303,2005,TWENTY-TWO,2005/10/11 12:00,36.7,-71.8
2005281N26303,2005,TWENTY-TWO,2005/10/11 18:00,37.8,-71.7
